Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
688¿Program¿¿-1¿¿¿¿{"start":{"line":3,"column":0},"end":{"line":119,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Program
807¿Literal¿string¿1229¿¿'''¿¿{"start":{"line":36,"column":67},"end":{"line":36,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Literal
808¿VariableDeclarator¿¿1229¿v88¿¿¿{"start":{"line":36,"column":36},"end":{"line":36,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
809¿BinaryExpression¿<¿1229¿¿¿¿{"start":{"line":36,"column":36},"end":{"line":36,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿BinaryExpression
810¿Identifier¿¿1229¿v87¿¿¿¿¿Identifier
811¿Literal¿number¿1229¿¿0¿¿{"start":{"line":36,"column":74},"end":{"line":36,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Literal
812¿VariableDeclarator¿¿1229¿v89¿¿¿{"start":{"line":36,"column":10},"end":{"line":36,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
813¿LogicalExpression¿&&¿1229¿¿¿¿{"start":{"line":36,"column":10},"end":{"line":36,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿LogicalExpression
814¿Identifier¿¿1229¿v85¿¿¿¿¿Identifier
815¿Identifier¿¿1229¿v88¿¿¿¿¿Identifier
816¿IfStatement¿¿1229¿¿¿¿{"start":{"line":36,"column":6},"end":{"line":38,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿IfStatement
817¿Identifier¿¿1229¿v89¿¿¿¿¿Identifier
818¿VariableDeclarator¿¿1229¿v90¿¿¿{"start":{"line":37,"column":39},"end":{"line":37,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
819¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":37,"column":39},"end":{"line":37,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
820¿Identifier¿¿1229¿options¿¿¿{"start":{"line":37,"column":39},"end":{"line":37,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
821¿Identifier¿¿1229¿highlightColor¿¿¿{"start":{"line":37,"column":47},"end":{"line":37,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
822¿VariableDeclarator¿¿1229¿v91¿¿¿{"start":{"line":37,"column":33},"end":{"line":37,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
823¿BinaryExpression¿+¿1229¿¿¿¿{"start":{"line":37,"column":33},"end":{"line":37,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿BinaryExpression
824¿Literal¿string¿1229¿¿'''¿¿{"start":{"line":37,"column":33},"end":{"line":37,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Literal
825¿Identifier¿¿1229¿v90¿¿¿¿¿Identifier
826¿ExpressionStatement¿¿1229¿¿¿¿{"start":{"line":37,"column":8},"end":{"line":37,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿ExpressionStatement
827¿AssignmentExpression¿=¿1229¿¿¿¿{"start":{"line":37,"column":8},"end":{"line":37,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿AssignmentExpression
828¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":37,"column":8},"end":{"line":37,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
829¿Identifier¿¿1229¿options¿¿¿{"start":{"line":37,"column":8},"end":{"line":37,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
830¿Identifier¿¿1229¿highlightColor¿¿¿{"start":{"line":37,"column":16},"end":{"line":37,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
831¿BinaryExpression¿+¿1229¿¿¿¿{"start":{"line":37,"column":33},"end":{"line":37,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿BinaryExpression
832¿Identifier¿¿1229¿v91¿¿¿¿¿Identifier
833¿Literal¿string¿1229¿¿'''¿¿{"start":{"line":37,"column":64},"end":{"line":37,"column":67},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Literal
834¿BlockStatement¿¿1229¿¿¿¿{"start":{"line":36,"column":77},"end":{"line":38,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿BlockStatement
835¿VariableDeclarator¿¿1229¿v92¿¿¿{"start":{"line":40,"column":10},"end":{"line":40,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
836¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":40,"column":10},"end":{"line":40,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
837¿Identifier¿¿1229¿options¿¿¿{"start":{"line":40,"column":10},"end":{"line":40,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
838¿Identifier¿¿1229¿file¿¿¿{"start":{"line":40,"column":18},"end":{"line":40,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
839¿IfStatement¿¿1229¿¿¿¿{"start":{"line":40,"column":6},"end":{"line":58,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿IfStatement
840¿Identifier¿¿1229¿v92¿¿¿¿¿Identifier
841¿VariableDeclarator¿¿1229¿v93¿¿¿{"start":{"line":41,"column":19},"end":{"line":41,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
842¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":41,"column":19},"end":{"line":41,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
843¿Identifier¿¿1229¿options¿¿¿{"start":{"line":41,"column":19},"end":{"line":41,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
844¿Identifier¿¿1229¿file¿¿¿{"start":{"line":41,"column":27},"end":{"line":41,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
845¿VariableDeclarator¿¿1229¿v94¿¿¿{"start":{"line":41,"column":12},"end":{"line":41,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
846¿UnaryExpression¿typeof¿1229¿¿¿¿{"start":{"line":41,"column":12},"end":{"line":41,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿UnaryExpression
847¿Identifier¿¿1229¿v93¿¿¿¿¿Identifier
848¿VariableDeclarator¿¿1229¿v95¿¿¿{"start":{"line":41,"column":12},"end":{"line":41,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
849¿BinaryExpression¿!==¿1229¿¿¿¿{"start":{"line":41,"column":12},"end":{"line":41,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿BinaryExpression
850¿Identifier¿¿1229¿v94¿¿¿¿¿Identifier
851¿Literal¿string¿1229¿¿'string'¿¿{"start":{"line":41,"column":36},"end":{"line":41,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Literal
852¿IfStatement¿¿1229¿¿¿¿{"start":{"line":41,"column":8},"end":{"line":43,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿IfStatement
853¿Identifier¿¿1229¿v95¿¿¿¿¿Identifier
854¿VariableDeclarator¿¿1229¿v96¿¿¿{"start":{"line":42,"column":16},"end":{"line":42,"column":72},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
855¿NewExpression¿¿1229¿¿¿¿{"start":{"line":42,"column":16},"end":{"line":42,"column":72},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿NewExpression
856¿Identifier¿¿1229¿TypeError¿¿¿{"start":{"line":42,"column":20},"end":{"line":42,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
857¿Literal¿string¿1229¿¿'The path for the diff output is invalid'¿¿{"start":{"line":42,"column":30},"end":{"line":42,"column":71},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Literal
858¿ThrowStatement¿¿1229¿¿¿¿{"start":{"line":42,"column":10},"end":{"line":42,"column":73},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿ThrowStatement
859¿Identifier¿¿1229¿v96¿¿¿¿¿Identifier
860¿BlockStatement¿¿1229¿¿¿¿{"start":{"line":41,"column":46},"end":{"line":43,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿BlockStatement
861¿VariableDeclarator¿¿1229¿v97¿¿¿{"start":{"line":45,"column":12},"end":{"line":45,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
862¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":45,"column":12},"end":{"line":45,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
863¿Identifier¿¿1229¿options¿¿¿{"start":{"line":45,"column":12},"end":{"line":45,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
864¿Identifier¿¿1229¿highlightColour¿¿¿{"start":{"line":45,"column":20},"end":{"line":45,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
865¿IfStatement¿¿1229¿¿¿¿{"start":{"line":45,"column":8},"end":{"line":48,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿IfStatement
866¿Identifier¿¿1229¿v97¿¿¿¿¿Identifier
867¿VariableDeclarator¿¿1229¿v98¿¿¿{"start":{"line":46,"column":12},"end":{"line":46,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
868¿CallExpression¿¿1229¿¿¿¿{"start":{"line":46,"column":12},"end":{"line":46,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿CallExpression
869¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":46,"column":12},"end":{"line":46,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
870¿Identifier¿¿1229¿args¿¿¿{"start":{"line":46,"column":12},"end":{"line":46,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
871¿Identifier¿¿1229¿push¿¿¿{"start":{"line":46,"column":17},"end":{"line":46,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
872¿Literal¿string¿1229¿¿'-highlight-color'¿¿{"start":{"line":46,"column":22},"end":{"line":46,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Literal
873¿ExpressionStatement¿¿1229¿¿¿¿{"start":{"line":46,"column":12},"end":{"line":46,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿ExpressionStatement
874¿Identifier¿¿1229¿v98¿¿¿¿¿Identifier
875¿VariableDeclarator¿¿1229¿v99¿¿¿{"start":{"line":47,"column":22},"end":{"line":47,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
876¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":47,"column":22},"end":{"line":47,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
877¿Identifier¿¿1229¿options¿¿¿{"start":{"line":47,"column":22},"end":{"line":47,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
878¿Identifier¿¿1229¿highlightColor¿¿¿{"start":{"line":47,"column":30},"end":{"line":47,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
879¿VariableDeclarator¿¿1229¿v100¿¿¿{"start":{"line":47,"column":12},"end":{"line":47,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
880¿CallExpression¿¿1229¿¿¿¿{"start":{"line":47,"column":12},"end":{"line":47,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿CallExpression
881¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":47,"column":12},"end":{"line":47,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
882¿Identifier¿¿1229¿args¿¿¿{"start":{"line":47,"column":12},"end":{"line":47,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
883¿Identifier¿¿1229¿push¿¿¿{"start":{"line":47,"column":17},"end":{"line":47,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
884¿Identifier¿¿1229¿v99¿¿¿¿¿Identifier
885¿ExpressionStatement¿¿1229¿¿¿¿{"start":{"line":47,"column":12},"end":{"line":47,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿ExpressionStatement
886¿Identifier¿¿1229¿v100¿¿¿¿¿Identifier
887¿BlockStatement¿¿1229¿¿¿¿{"start":{"line":45,"column":37},"end":{"line":48,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿BlockStatement
888¿VariableDeclarator¿¿1229¿v101¿¿¿{"start":{"line":49,"column":12},"end":{"line":49,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
889¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":49,"column":12},"end":{"line":49,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
890¿Identifier¿¿1229¿options¿¿¿{"start":{"line":49,"column":12},"end":{"line":49,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
891¿Identifier¿¿1229¿highlightStyle¿¿¿{"start":{"line":49,"column":20},"end":{"line":49,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
892¿IfStatement¿¿1229¿¿¿¿{"start":{"line":49,"column":8},"end":{"line":52,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿IfStatement
893¿Identifier¿¿1229¿v101¿¿¿¿¿Identifier
894¿VariableDeclarator¿¿1229¿v102¿¿¿{"start":{"line":50,"column":12},"end":{"line":50,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
895¿CallExpression¿¿1229¿¿¿¿{"start":{"line":50,"column":12},"end":{"line":50,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿CallExpression
896¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":50,"column":12},"end":{"line":50,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
897¿Identifier¿¿1229¿args¿¿¿{"start":{"line":50,"column":12},"end":{"line":50,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
898¿Identifier¿¿1229¿push¿¿¿{"start":{"line":50,"column":17},"end":{"line":50,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
899¿Literal¿string¿1229¿¿'-highlight-style'¿¿{"start":{"line":50,"column":22},"end":{"line":50,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Literal
900¿ExpressionStatement¿¿1229¿¿¿¿{"start":{"line":50,"column":12},"end":{"line":50,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿ExpressionStatement
901¿Identifier¿¿1229¿v102¿¿¿¿¿Identifier
902¿VariableDeclarator¿¿1229¿v103¿¿¿{"start":{"line":51,"column":22},"end":{"line":51,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
903¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":51,"column":22},"end":{"line":51,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
904¿Identifier¿¿1229¿options¿¿¿{"start":{"line":51,"column":22},"end":{"line":51,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
905¿Identifier¿¿1229¿highlightStyle¿¿¿{"start":{"line":51,"column":30},"end":{"line":51,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
906¿VariableDeclarator¿¿1229¿v104¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
907¿CallExpression¿¿1229¿¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿CallExpression
908¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
909¿Identifier¿¿1229¿args¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
910¿Identifier¿¿1229¿push¿¿¿{"start":{"line":51,"column":17},"end":{"line":51,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
911¿Identifier¿¿1229¿v103¿¿¿¿¿Identifier
912¿ExpressionStatement¿¿1229¿¿¿¿{"start":{"line":51,"column":12},"end":{"line":51,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿ExpressionStatement
913¿Identifier¿¿1229¿v104¿¿¿¿¿Identifier
914¿BlockStatement¿¿1229¿¿¿¿{"start":{"line":49,"column":36},"end":{"line":52,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿BlockStatement
915¿VariableDeclarator¿¿1229¿v105¿¿¿{"start":{"line":54,"column":12},"end":{"line":54,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
916¿UnaryExpression¿!¿1229¿¿¿¿{"start":{"line":54,"column":12},"end":{"line":54,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿UnaryExpression
917¿Identifier¿¿1229¿isImageMagick¿¿¿{"start":{"line":54,"column":13},"end":{"line":54,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
918¿IfStatement¿¿1229¿¿¿¿{"start":{"line":54,"column":8},"end":{"line":56,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿IfStatement
919¿Identifier¿¿1229¿v105¿¿¿¿¿Identifier
920¿VariableDeclarator¿¿1229¿v106¿¿¿{"start":{"line":55,"column":12},"end":{"line":55,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
921¿CallExpression¿¿1229¿¿¿¿{"start":{"line":55,"column":12},"end":{"line":55,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿CallExpression
922¿MemberExpression¿¿1229¿¿¿¿{"start":{"line":55,"column":12},"end":{"line":55,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿MemberExpression
923¿Identifier¿¿1229¿args¿¿¿{"start":{"line":55,"column":12},"end":{"line":55,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
924¿Identifier¿¿1229¿push¿¿¿{"start":{"line":55,"column":17},"end":{"line":55,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Identifier
925¿Literal¿string¿1229¿¿'-file'¿¿{"start":{"line":55,"column":22},"end":{"line":55,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿Literal
926¿ExpressionStatement¿¿1229¿¿¿¿{"start":{"line":55,"column":12},"end":{"line":55,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿ExpressionStatement
927¿Identifier¿¿1229¿v106¿¿¿¿¿Identifier
928¿BlockStatement¿¿1229¿¿¿¿{"start":{"line":54,"column":28},"end":{"line":56,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿BlockStatement
929¿VariableDeclarator¿¿1229¿v107¿¿¿{"start":{"line":57,"column":18},"end":{"line":57,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/gm_1.20.0/gm_1.21.1.js"}¿¿VariableDeclarator
